writing_id,sentence_id,text,expected,annotation,tokenize,word_length,no_edit
357,5,ผมไม่เคยเห็นผู้หญิงสวยขนาดนี้ ในโรงเรียนมีนักเรียนเต็มไปหมด,ผมไม่เคยเห็นผู้หญิงสวยขนาดนี้ ในโรงเรียนมีนักเรียนเต็มไปหมด,ผมไม่เคยเห็นผู้หญิงสวยขนาดนี้ ในโรงเรียนมีนักเรียนเต็มไปหมด,"['ผม', 'ไม่', 'เคย', 'เห็น', 'ผู้หญิง', 'สวย', 'ขนาด', 'นี้', ' ', 'ใน', 'โรงเรียน', 'มี', 'นักเรียน', 'เต็มไปหมด']",14,1
263,11,ดังนั้นผมอยากให้ธนาคารให้กู้เงินโดยดอกเบี้ย ถูกกว่าธรรมดา,ดังนั้น ผมจึงอยากให้ธนาคารให้กู้เงินโดยดอกเบี้ยถูกกว่าปกติ,ดังนั้น{=> :::Punctuation}ผม{=>จึง:::Fluency}อยากให้ธนาคารให้กู้เงินโดยดอกเบี้ย{ =>:::Punctuation}ถูกกว่า{ธรรมดา=>ปกติ:::Fluency},"['ดังนั้น', 'ผม', 'อยาก', 'ให้', 'ธนาคาร', 'ให้', 'กู้เงิน', 'โดย', 'ดอกเบี้ย', ' ', 'ถูก', 'กว่า', 'ธรรมดา']",13,0
279,0,ช่วงนี้ ประเทศ ไทย ร้อน มากกว่า,ช่วงนี้ประเทศไทยอากาศร้อนมาก,ช่วงนี้{ =>:::Punctuation}ประเทศ{ =>:::Punctuation}ไทย{ =>:::Punctuation}{=>อากาศ:::Fluency}ร้อน{ =>:::Punctuation}{มากกว่า=>มาก:::Fluency},"['ช่วงนี้', ' ', 'ประเทศ', ' ', 'ไทย', ' ', 'ร้อน', ' ', 'มากกว่า']",9,0
9,6,ในตอนแรกดิฉันคิดว่าการเรียนที่จุฬาลงกรณ์คงไม่เข้มงวดเหมือนกับมหาวิทยาลัยพายัพ ที่ดิฉันหนีเรียนบ้าง ไปเรียนสายบ้าง,ในตอนแรก ดิฉันคิดว่าการเรียนที่จุฬาลงกรณ์ฯ​ คงไม่เข้มงวด เหมือนกับตอนเรียนที่มหาวิทยาลัยพายัพ ที่ดิฉันโดดเรียนบ้าง ไปเรียนสายบ้าง,ในตอนแรก{=> :::Punctuation}ดิฉันคิดว่าการเรียนที่{จุฬาลงกรณ์=>จุฬาลงกรณ์ฯ:::Grammar}{=> :::Punctuation}คงไม่เข้มงวด{=> :::Punctuation}เหมือนกับ{=>ตอนเรียนที่:::Fluency}มหาวิทยาลัยพายัพ ที่ดิฉัน{หนีเรียน=>โดดเรียน:::Fluency}บ้าง ไปเรียนสายบ้าง,"['ใน', 'ตอนแรก', 'ดิฉัน', 'คิด', 'ว่า', 'การเรียน', 'ที่', 'จุฬาลงกรณ์', 'คง', 'ไม่', 'เข้มงวด', 'เหมือนกับ', 'มหาวิทยาลัย', 'พายัพ', ' ', 'ที่', 'ดิฉัน', 'หนี', 'เรียน', 'บ้าง', ' ', 'ไป', 'เรียน', 'สาย', 'บ้าง']",25,0
300,3,คุณอยากอยู่บ้านแบบใหน,คุณอยากอยู่บ้านแบบไหน,คุณอยากอยู่บ้านแบบ{ใหน=>ไหน:::Spelling},"['คุณ', 'อยาก', 'อยู่', 'บ้าน', 'แบบ', 'ใหน']",6,0
271,5,2. ในกรณีที่ผู้กระทำผิดอายุต่ำกว่า 19 ปี จะไม่ต้องได้รับโทษประหารชีวิต,2. ผู้กระทำผิดที่อายุต่ำกว่า 19 ปี จะไม่ต้องรับโทษประหารชีวิต,2. {ในกรณีที่=>:::Fluency}ผู้กระทำผิด{=>ที่:::Grammar}อายุต่ำกว่า 19 ปี{=> :::Punctuation} จะไม่ต้อง{ได้รับ=>รับ:::Fluency}โทษประหารชีวิต,"['2', '.', ' ', 'ในกรณีที่', 'ผู้กระทำผิด', 'อายุ', 'ต่ำกว่า', ' ', '19', ' ', 'ปี', ' ', 'จะ', 'ไม่ต้อง', 'ได้รับ', 'โทษประหารชีวิต']",16,0
41,6,สรุปว่าเพลงนี้ซึ่งเป็นเพลงโรงเรียน เพลงพรรคการเมืองและเพลงชาติด้วย,สรุปได้ว่าเพลงนี้ซึ่งเป็นเพลงโรงเรียน ก็ได้เป็นเพลงพรรคการเมืองและเพลงชาติด้วย,สรุป{=>ได้:::Fluency}ว่าเพลงนี้ซึ่งเป็นเพลงโรงเรียน {=>ก็ได้:::Fluency}{เป็น:::Grammar}เพลงพรรคการเมืองและเพลงชาติด้วย,"['สรุป', 'ว่า', 'เพลง', 'นี้', 'ซึ่ง', 'เป็น', 'เพลง', 'โรงเรียน', ' ', 'เพลง', 'พรรคการเมือง', 'และ', 'เพลงชาติ', 'ด้วย']",14,0
97,7,ไข้เลือดออกระบาดในฤดูฝน,ไข้เลือดออกระบาดในฤดูฝน,ไข้เลือดออกระบาดในฤดูฝน,"['ไข้เลือดออก', 'ระบาด', 'ใน', 'ฤดูฝน']",4,1
223,7,ประเทศที่มีคนนับถือศาสนาคริสต์จำนวนมาก,ประเทศที่มีคนนับถือศาสนาคริสต์จำนวนมาก,ประเทศที่มีคนนับถือศาสนาคริสต์จำนวนมาก,"['ประเทศ', 'ที่', 'มี', 'คน', 'นับถือ', 'ศาสนาคริสต์', 'จำนวนมาก']",7,1
6,7,คุณจะได้เจอผ้าแบบนี้ในพิพิธภัณฑ์ผ้า Q 3 : คุณสังเกตว่าในเอเชียมีพฤติกรรมเกี่ยวกับศาสนาที่คุณรู้สึกน่าสนใจบ้างคะ? ในเอเชียมีประเพณีเกี่ยวกับศาสนา,คุณจะได้เจอผ้าแบบนี้ในพิพิธภัณฑ์ผ้า Q 3 : คุณสังเกตว่าในเอเชียมีพฤติกรรมเกี่ยวกับศาสนาที่คุณรู้สึกน่าสนใจบ้างคะ? ในเอเชียมีประเพณีเกี่ยวกับศาสนา,,"['คุณ', 'จะ', 'ได้', 'เจอ', 'ผ้า', 'แบบนี้', 'ใน', 'พิพิธภัณฑ์', 'ผ้า', ' ', 'Q', ' ', '3', ' ', ':', ' ', 'คุณ', 'สังเกตว่า', 'ใน', 'เอเชีย', 'มี', 'พฤติกรรม', 'เกี่ยวกับ', 'ศาสนา', 'ที่', 'คุณ', 'รู้สึก', 'น่าสนใจ', 'บ้าง', 'คะ', '?', ' ', 'ใน', 'เอเชีย', 'มี', 'ประเพณี', 'เกี่ยวกับ', 'ศาสนา']",38,1
257,6,ดังนั้น เทศกาลชิงหมิงจะเป็น วัน ที่4 หรือ 5ของเดือนเมษายนของทุกปี เป็น 1 ใน 4 เทศกาลเซ่นไหว้,ดังนั้น เทศกาลชิงหมิงจะตรงกับวันที่ 4 หรือ 5 ของเดือนเมษายนของทุกปี เป็น 1 ใน 4 เทศกาลเซ่นไหว้,ดังนั้น เทศกาลชิงหมิงจะ{เป็น=>ตรงกับ:::Fluency}{ =>:::Punctuation}วัน{ =>:::Punctuation}ที่{=> :::Punctuation}4 หรือ 5{=> :::Punctuation}ของเดือนเมษายนของทุกปี เป็น 1 ใน 4 เทศกาลเซ่นไหว้,"['ดังนั้น', ' ', 'เทศกาล', 'ชิง', 'หมิง', 'จะ', 'เป็น', ' ', 'วัน', ' ', 'ที่', '4', ' ', 'หรือ', ' ', '5', 'ของ', 'เดือน', 'เมษายน', 'ของ', 'ทุกปี', ' ', 'เป็น', ' ', '1', ' ', 'ใน', ' ', '4', ' ', 'เทศกาล', 'เซ่นไหว้']",32,0
